"store","websites","attribute_set","type","category_ids","sku","has_options_disable","name","country_of_manufacture","is_returnable","msrp_enabled","msrp_display_actual_price_type","meta_title","meta_description","image_empty","small_image_empty","thumbnail_empty","custom_design","page_layout","options_container","gift_message_available","gift_wrapping_available","url_key","weight","price","special_price","msrp","gift_wrapping_price","status","visibility","ebizmarts_mark_visited","tax_class_id","is_recurring","description","short_description","tax_code","depth","height","width","fixed_shipping_price","meta_keyword","custom_layout_update","news_from_date","news_to_date","special_from_date","special_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","brand","color","cost"
"admin","base","Đồ sơ sinh","simple","","LX70X","0","Lót xu đẹp","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","90000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Lót xu đẹp","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","MDCM210HB","0","Màn đệm chống muỗi","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","240000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Màn đệm chống muỗi","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","MA65TL","0","Màn Thái đẹp","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","80000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Màn Thái đẹp","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","MTBD4.5M","0","Mũ thóp buộc dây mỏng","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","6000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Mũ thóp buộc dây mỏng","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","MTC4.5M","0","Mũ thóp chụp mỏng","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","6000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Mũ thóp chụp mỏng","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","MT57LUVST3","0","Mũ thóp Luvable set 3","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","75000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Mũ thóp Luvable set 3","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","T30CARTS2","0","Set 2 đôi tất Carter","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","40000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Set 2 đôi tất Carter","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AD182CART","0","Set áo Carter dài","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","210000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Set áo Carter dài","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","BO155CART","0","Set bộ Carter dài","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","200000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Set bộ Carter dài","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","BODB145CART","0","Set body Carter dài đóng bỉm","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","180000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Set body Carter dài đóng bỉm","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","BONEXTT152CART","0","Set body Carter túi lưới kèm tất","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","200000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Set body Carter túi lưới kèm tất","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","BONEXTQ160CART","0","Set body Next dài liền quần","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","200000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Set body Next dài liền quần","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","KTX70JA","0","Set khăn tắm xô Nhật","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","90000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Set khăn tắm xô Nhật","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","QD170CART","0","Set quần Carter dài","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","200000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Set quần Carter dài","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","BTC30CART","0","Set tất + bao tay siêu kute Carter","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","45000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Set tất + bao tay siêu kute Carter","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TU2005CT","0","Set túi 5 chi tiết","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","230000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Set túi 5 chi tiết","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TC100BM","0","Tã chéo Bảo Minh","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","130000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tã chéo Bảo Minh","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TCH50R","0","Tã chéo hoa rẻ","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","65000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tã chéo hoa rẻ","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TC60KIT","0","Tã chéo kitty thường","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","70000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tã chéo kitty thường","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TD10.5LEO","0","Tã dán Leoo 3","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","14000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tã dán Leoo 3","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TV70","0","Tã vuông","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","80000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tã vuông","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TX43X","0","Tã xô đẹp","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","55000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tã xô đẹp","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","LOT4BB","0","Tấm lót bibi Mỹ Hưng","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","9000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tấm lót bibi Mỹ Hưng","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TBC13.5","0","Tất bàn cờ Anh","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","17000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tất bàn cờ Anh","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TDM13.5","0","Tất bàn đám mây","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","17000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tất bàn đám mây","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TT5.5BE","0","Thìa Thái bé","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","8000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Thìa Thái bé","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TT8NGAN","0","Thìa Thái ngắn có tem","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","15000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Thìa Thái ngắn có tem","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TNKD70","0","Thú nhạc kéo đuôi","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","90000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Thú nhạc kéo đuôi","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TUL32HSP","0","Tưa lưỡi","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","4500","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tưa lưỡi","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","YD21CART","0","Yếm Carter dán","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","25000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Yếm Carter dán","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","YC12THT","0","Yếm chui 2","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","17000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Yếm chui 2","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","YBD9JOU","0","Yếm Jou buộc dây 2","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","14000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Yếm Jou buộc dây 2","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","YXN14.5JOU","0","Yếm Jou xỏ nách cotton 2","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","20000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Yếm Jou xỏ nách cotton 2","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","ACCG34MIO6","0","Áo cộc cúc giữa 6m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","5000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo cộc cúc giữa 6m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","ACCG36MIO12","0","Áo cộc cúc giữa 12m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","5000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo cộc cúc giữa 12m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","ACCG39MIO18","0","Áo cộc cúc giữa 18m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","5000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo cộc cúc giữa 18m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","ACCG42MIO24","0","Áo cộc cúc giữa 24m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","5000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo cộc cúc giữa 24m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","ADM31MIO1","0","Áo ss dài mỏng 1m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","5000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo ss dài mỏng 1m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","ADM33MIO3","0","Áo ss dài mỏng 3m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","5000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo ss dài mỏng 3m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","ADM36MIO6","0","Áo ss dài mỏng 6m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","5000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo ss dài mỏng 6m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","ADM38MIO12","0","Áo ss dài mỏng 12m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","5000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo ss dài mỏng 12m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AD39MIO1","0","Áo ss dày 1m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","5000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo ss dày 1m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AD42MIO3","0","Áo ss dày 3m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","5000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo ss dày 3m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AD45MIO6","0","Áo ss dày 6m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","5000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo ss dày 6m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AD48MIO12","0","Áo ss dày 12m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","5000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo ss dày 12m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","BT13MIO","0","Bao tay mio bèo ","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","10000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Bao tay mio bèo ","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","BC13MIO","0","Bao chân Mio bèo","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","10000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Bao chân Mio bèo","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","QD66MIO6","0","Quần đùi 6m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","3000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Quần đùi 6m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","QD73MIO12.1","0","Quần đùi 12m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","3000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Quần đùi 12m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","QD73MIO12.2","0","Quần đùi 12m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","94500","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Quần đùi 12m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","QD78MIO18","0","Quần đùi 18m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","3000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Quần đùi 18m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","QD82MIO24","0","Quần đùi 24m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","3000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Quần đùi 24m","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","QDM72MIO1","0","Quần ss dài mỏng 1m","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","3000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Quần ss dài mỏng 1m","0","simple","","","","",""
