"Old Path","Old URL","New URL","Associated Type","Associated ID"
/iphone-5-5s-case-hard-case-2/,http://www.happytel.com/iphone-5-5s-case-hard-case-2/,http://www.happytel.com/iphone-5-5s-hard-case-2a/,Product,156
/iphone-5-5s-case-revolution/,http://www.happytel.com/iphone-5-5s-case-revolution/,http://www.happytel.com/iphone-5-5s-revolution/,Product,155
/iphone-5-5s-cases-covers-hard-case-eureka-with-opal-card-holder/,http://www.happytel.com/iphone-5-5s-cases-covers-hard-case-eureka-with-opal-card-holder/,http://www.happytel.com/iphone-5-5s-eureka-case/,Product,154
/iphone-5-5s-case-hard-case/,http://www.happytel.com/iphone-5-5s-case-hard-case/,http://www.happytel.com/iphone-5-5s-hard-case/,Product,152
/iphone-5-5s-case-hard-case-any-shock-opal-card-holder-phone-case/,http://www.happytel.com/iphone-5-5s-case-hard-case-any-shock-opal-card-holder-phone-case/,http://www.happytel.com/iphone-5-5s-any-shock/,Product,151
/iphone-5-5s-case-cubic-cute-hard-case/,http://www.happytel.com/iphone-5-5s-case-cubic-cute-hard-case/,http://www.happytel.com/iphone-5-5s-cubic-cute/,Product,150
/iphone-5-5s-genuine-otterbox-prefix-series-case/,http://www.happytel.com/iphone-5-5s-genuine-otterbox-prefix-series-case/,http://www.happytel.com/iphone-5-5s-otterbox-prefix-case/,Product,149
/iphone-5-5s-cases-hard-case-aluminize/,http://www.happytel.com/iphone-5-5s-cases-hard-case-aluminize/,http://www.happytel.com/iphone-5-5s-aluminize/,Product,148
/iphone-5-5s-case-lifeproof-nuud-hard-case-black/,http://www.happytel.com/iphone-5-5s-case-lifeproof-nuud-hard-case-black/,http://www.happytel.com/iphone-5-5s-life-proof-nuud/,Product,147
/iphone-5-5s-case-soft-case/,http://www.happytel.com/iphone-5-5s-case-soft-case/,http://www.happytel.com/iphone-5-5s-soft-case/,Product,145
/iphone-5-5s-case-plain-soft-case/,http://www.happytel.com/iphone-5-5s-case-plain-soft-case/,http://www.happytel.com/iphone-5-5s-plain-soft-case/,Product,144
/iphone-5-5s-case-soft-case-cat/,http://www.happytel.com/iphone-5-5s-case-soft-case-cat/,http://www.happytel.com/iphone-5-5s-cat-case/,Product,141
/iphone-5-5s-case-wallet-tiger-diary/,http://www.happytel.com/iphone-5-5s-case-wallet-tiger-diary/,http://www.happytel.com/iphone-5-5s-tiger-diary/,Product,140
/iphone-5-5s-case-wallet-oscar-semi-diary/,http://www.happytel.com/iphone-5-5s-case-wallet-oscar-semi-diary/,http://www.happytel.com/iphone-5-5s-oscar-semi-diary/,Product,137
/iphone-5-5s-case-belt-clip-case-3/,http://www.happytel.com/iphone-5-5s-case-belt-clip-case-3/,http://www.happytel.com/iphone-5-5s-belt-clip-3/,Product,136
/iphone-4-4s-case-revolution/,http://www.happytel.com/iphone-4-4s-case-revolution/,http://www.happytel.com/iphone-4-4s-revolution/,Product,135
/iphone-4-4s-case-genuine-leather-wallet-case-double/,http://www.happytel.com/iphone-4-4s-case-genuine-leather-wallet-case-double/,http://www.happytel.com/iphone-4-4s-double-genuine-leather/,Product,132
/iphone-5c-case-leopard-wallet-case/,http://www.happytel.com/iphone-5c-case-leopard-wallet-case/,http://www.happytel.com/iphone-5c-leopard-wallet/,Product,131
/iphone-5c-case-soft-case-2/,http://www.happytel.com/iphone-5c-case-soft-case-2/,http://www.happytel.com/iphone-5c-soft-case-2/,Product,130
/iphone-5c-case-soft-case/,http://www.happytel.com/iphone-5c-case-soft-case/,http://www.happytel.com/iphone-5c-soft-case/,Product,129
/iphone-5c-case-lifeproof-fr-hard-case/,http://www.happytel.com/iphone-5c-case-lifeproof-fr-hard-case/,http://www.happytel.com/iphone-5c-life-proof-fre/,Product,128
/iphone-5c-case-leather-case/,http://www.happytel.com/iphone-5c-case-leather-case/,http://www.happytel.com/iphone-5c-leather-case/,Product,127
/lg-optimus-one-case-soft-case-dia/,http://www.happytel.com/lg-optimus-one-case-soft-case-dia/,http://www.happytel.com/lg-optimus-one-diamond/,Product,126
/galaxy-s4-case-wallet-msg-diary-case/,http://www.happytel.com/galaxy-s4-case-wallet-msg-diary-case/,http://www.happytel.com/galaxy-s4-msg-diary/,Product,116
/galaxy-s4-case-wallet-bling-diary-case/,http://www.happytel.com/galaxy-s4-case-wallet-bling-diary-case/,http://www.happytel.com/galaxy-s4-bling-diary/,Product,114
/galaxy-s4-case-wallet-hit-diary/,http://www.happytel.com/galaxy-s4-case-wallet-hit-diary/,http://www.happytel.com/galaxy-s4-hit-diary/,Product,106
/galaxy-s4-case-leather-case-secret-diary/,http://www.happytel.com/galaxy-s4-case-leather-case-secret-diary/,http://www.happytel.com/galaxy-s4-secret-diary/,Product,104
/iphone-5-5s-case-belt-clip-case-2/,http://www.happytel.com/iphone-5-5s-case-belt-clip-case-2/,http://www.happytel.com/iphone-5-5s-belt-clip-2/,Product,98
/iphone-5-5s-case-belt-clip-case/,http://www.happytel.com/iphone-5-5s-case-belt-clip-case/,http://www.happytel.com/iphone-5-5s-belt-clip/,Product,97
/iphone-5-5s-case-wallet-case-double/,http://www.happytel.com/iphone-5-5s-case-wallet-case-double/,http://www.happytel.com/iphone-5-5s-double/,Product,96
/htc-one-case-soft-case/,http://www.happytel.com/htc-one-case-soft-case/,http://www.happytel.com/htc-one-soft-case/,Product,95
/htc-one-case-leather-case/,http://www.happytel.com/htc-one-case-leather-case/,http://www.happytel.com/htc-one-leather-case/,Product,94
/iphone-5-5s-case-leather-case-secret-diary/,http://www.happytel.com/iphone-5-5s-case-leather-case-secret-diary/,http://www.happytel.com/iphone-5-5s-secret-diary/,Product,93
/galaxy-s5-case-genuine-otterbox-commuter-wallet-case/,http://www.happytel.com/galaxy-s5-case-genuine-otterbox-commuter-wallet-case/,http://www.happytel.com/galaxy-s5-otterbox-commuter-case/,Product,91
/galaxy-s5-cases-covers-hard-case-aluminize/,http://www.happytel.com/galaxy-s5-cases-covers-hard-case-aluminize/,http://www.happytel.com/galaxy-s5-aluminize/,Product,90
/galaxy-s5-cases-covers-hard-case-eureka/,http://www.happytel.com/galaxy-s5-cases-covers-hard-case-eureka/,http://www.happytel.com/galaxy-s5-eureka/,Product,88
/galaxy-s5-case-wallet-flip-case/,http://www.happytel.com/galaxy-s5-case-wallet-flip-case/,http://www.happytel.com/galaxy-s5-samsung-flip/,Product,87
/iphone-4-4s-case-msg/,http://www.happytel.com/iphone-4-4s-case-msg/,http://www.happytel.com/iphone-4-4s-msg-diary-case/,Product,80
/iphone-6-eureka/,http://www.happytel.com/iphone-6-eureka/,http://www.happytel.com/iphone-6-eureka-case/,Product,334
/iphone-6-plus-naked-tough-clear/,http://www.happytel.com/iphone-6-plus-naked-tough-clear/,http://www.happytel.com/iphone-6-plus-case-mate-naked-tough-clear-case/,Product,209
/iphone-6-plus-casemate-naked-tough-clear-case/,http://www.happytel.com/iphone-6-plus-casemate-naked-tough-clear-case/,http://www.happytel.com/iphone-6-plus-case-mate-naked-tough-clear-case/,Product,209
/iphone-6-plus-bumper-8/,http://www.happytel.com/iphone-6-plus-bumper-8/,http://www.happytel.com/iphone-6-plus-bumper-8-case/,Product,315
/iphone-5-5s-msg-diary/,http://www.happytel.com/iphone-5-5s-msg-diary/,http://www.happytel.com/iphone-5-5s-msg-diary-case/,Product,194
/iphone-6-plus-msg-diary/,http://www.happytel.com/iphone-6-plus-msg-diary/,http://www.happytel.com/iphone-6-plus-msg-diary-case/,Product,423
/iphone-5-5s-eros/,http://www.happytel.com/iphone-5-5s-eros/,http://www.happytel.com/iphone-5-5s-eros-case/,Product,342
/iphone-6-plus-eros/,http://www.happytel.com/iphone-6-plus-eros/,http://www.happytel.com/iphone-6-plus-eros-case/,Product,337
/iphone-5-5s-eureka/,http://www.happytel.com/iphone-5-5s-eureka/,http://www.happytel.com/iphone-5-5s-eureka-case/,Product,154
/iphone-6-rich-diary/,http://www.happytel.com/iphone-6-rich-diary/,http://www.happytel.com/iphone-6-rich-diary-case/,Product,331
/iphone-5-5s-rich-diary/,http://www.happytel.com/iphone-5-5s-rich-diary/,http://www.happytel.com/iphone-5-5s-rich-diary-case/,Product,328
/iphone-6-plus-lifeproof-nuud/,http://www.happytel.com/iphone-6-plus-lifeproof-nuud/,http://www.happytel.com/iphone-6-plus-lifeproof-nuud-case/,Product,414
/galaxy-s5-flip/,http://www.happytel.com/galaxy-s5-flip/,http://www.happytel.com/galaxy-s5-samsung-flip/,Product,87
/galaxy-s5-otter-box-defender-whisper/,http://www.happytel.com/galaxy-s5-otter-box-defender-whisper/,http://www.happytel.com/galaxy-s5-otterbox-defender-whisper/,Product,79
/galaxy-s6-otter-box-symmetry/,http://www.happytel.com/galaxy-s6-otter-box-symmetry/,http://www.happytel.com/galaxy-s6-otterbox-symmetry-case/,Product,367
/galaxy-s6-otter-box-defender/,http://www.happytel.com/galaxy-s6-otter-box-defender/,http://www.happytel.com/galaxy-s6-otterbox-defender-case/,Product,366
/iphone-6-plus-otter-box-commuter/,http://www.happytel.com/iphone-6-plus-otter-box-commuter/,http://www.happytel.com/iphone-6-plus-otterbox-commuter-case/,Product,276
/galaxy-s6-otterbox-symmetry/,http://www.happytel.com/galaxy-s6-otterbox-symmetry/,http://www.happytel.com/galaxy-s6-otterbox-symmetry-case/,Product,367
/galaxy-s6-otterbox-defender/,http://www.happytel.com/galaxy-s6-otterbox-defender/,http://www.happytel.com/galaxy-s6-otterbox-defender-case/,Product,366
/iphone-6-otter-box-commuter/,http://www.happytel.com/iphone-6-otter-box-commuter/,http://www.happytel.com/iphone-6-otterbox-commuter-case/,Product,275
/galaxy-note-4-otter-box-symmetry/,http://www.happytel.com/galaxy-note-4-otter-box-symmetry/,http://www.happytel.com/galaxy-note-4-otterbox-symmetry-case/,Product,264
/iphone-6-otter-box-symmetry/,http://www.happytel.com/iphone-6-otter-box-symmetry/,http://www.happytel.com/iphone-6-otterbox-symmetry-case/,Product,225
/iphone-6-otter-box-defender/,http://www.happytel.com/iphone-6-otter-box-defender/,http://www.happytel.com/iphone-5-otterbox-defender-case/,Product,223
/galaxy-s4-otter-box-commuter/,http://www.happytel.com/galaxy-s4-otter-box-commuter/,http://www.happytel.com/galaxy-s4-otterbox-commuter-case/,Product,201
/galaxy-s4-otter-box-defender/,http://www.happytel.com/galaxy-s4-otter-box-defender/,http://www.happytel.com/galaxy-s4-otterbox-defender-case/,Product,198
/iphone-5-5s-otter-box-prefix/,http://www.happytel.com/iphone-5-5s-otter-box-prefix/,http://www.happytel.com/iphone-5-5s-otterbox-prefix-case/,Product,149
/galaxy-s5-otter-box-commuter/,http://www.happytel.com/galaxy-s5-otter-box-commuter/,http://www.happytel.com/galaxy-s5-otterbox-commuter-case/,Product,91
/iphone-6-plus-rich-diary/,http://www.happytel.com/iphone-6-plus-rich-diary/,http://www.happytel.com/iphone-6-plus-rich-diary-case/,Product,329
/iphone-5-5s-cat/,http://www.happytel.com/iphone-5-5s-cat/,http://www.happytel.com/iphone-5-5s-cat-case/,Product,141
/iphone-6-plus-persian-neo/,http://www.happytel.com/iphone-6-plus-persian-neo/,http://www.happytel.com/iphone-6-plus-persian-neo-case/,Product,327
/iphone-6-persian-neo/,http://www.happytel.com/iphone-6-persian-neo/,http://www.happytel.com/iphone-6-persian-neo-case/,Product,326
/iphone-6-plus-pocket-diary/,http://www.happytel.com/iphone-6-plus-pocket-diary/,http://www.happytel.com/iphone-6-plus-pocket-diary-case/,Product,323
/galaxy-s5-pocket-diary/,http://www.happytel.com/galaxy-s5-pocket-diary/,http://www.happytel.com/galaxy-s5-pocket-diary-case/,Product,324
/iphone-6-pocket-diary/,http://www.happytel.com/iphone-6-pocket-diary/,http://www.happytel.com/iphone-6-pocket-diary-case/,Product,322
/iphone-6-plus-golf-fit/,http://www.happytel.com/iphone-6-plus-golf-fit/,http://www.happytel.com/iphone-6-plus-golf-fit-case/,Product,321
/iphone-6-golf-fit/,http://www.happytel.com/iphone-6-golf-fit/,http://www.happytel.com/iphone-6-golf-fit-case/,Product,319
/iphone-6-plus-bumper-4/,http://www.happytel.com/iphone-6-plus-bumper-4/,http://www.happytel.com/iphone-6-plus-bumper-4-case/,Product,316
/iphone-6-plus-eureka/,http://www.happytel.com/iphone-6-plus-eureka/,http://www.happytel.com/iphone-6-plus-eureka-case/,Product,335
/iphone-6-20-c/,http://www.happytel.com/iphone-6-20-c/,http://www.happytel.com/iphone-6-6s-highlight/,Product,222
/iphone-6-plus-case-garden-flower-leather-case/,http://www.happytel.com/iphone-6-plus-case-garden-flower-leather-case/,http://www.happytel.com/iphone-6-plus-garden-flower-leather-case/,Product,250
/iphone-6-plus-tough-air/,http://www.happytel.com/iphone-6-plus-tough-air/,http://www.happytel.com/iphone-6-plus-case-mate-tough-air/,Product,210
/iphone-6-plus-mate-tough/,http://www.happytel.com/iphone-6-plus-mate-tough/,http://www.happytel.com/iphone-6-plus-case-mate-tough/,Product,208
/iphone-6-screen-protector-nano-glass/,http://www.happytel.com/iphone-6-screen-protector-nano-glass/,http://www.happytel.com/iphone-6-6s-tempered-glass-screen-protector/,Product,180
/samsung-galaxy-s5-screen-protector-nano-glass/,http://www.happytel.com/samsung-galaxy-s5-screen-protector-nano-glass/,http://www.happytel.com/samsung-galaxy-s5-tempered-glass-screen-protector/,Product,100
/samsung-galaxy-s4-screen-protector-nano-glass/,http://www.happytel.com/samsung-galaxy-s4-screen-protector-nano-glass/,http://www.happytel.com/samsung-galaxy-s4-tempered-glass-screen-protector/,Product,113
/iphone-5-5s-screen-protector-nano-glass/,http://www.happytel.com/iphone-5-5s-screen-protector-nano-glass/,http://www.happytel.com/iphone-5-5s-tempered-glass-screen-protector/,Product,99
/iphone-4-4s-msg-diary/,http://www.happytel.com/iphone-4-4s-msg-diary/,http://www.happytel.com/iphone-4-4s-msg-diary-case/,Product,80
/iphone-6-designskin-g-raft/,http://www.happytel.com/iphone-6-designskin-g-raft/,http://www.happytel.com/iphone-6-6s-designskin-g-raft-case/,Product,447
/iphone-6-plus-designskin-g-raft/,http://www.happytel.com/iphone-6-plus-designskin-g-raft/,http://www.happytel.com/iphone-6-6s-plus-designskin-g-raft-case/,Product,451
/iphone-6-6s-plus-designskin-g-raft/,http://www.happytel.com/iphone-6-6s-plus-designskin-g-raft/,http://www.happytel.com/iphone-6-6s-plus-designskin-g-raft-case/,Product,451
/galaxy-s6-designskin-g-raft/,http://www.happytel.com/galaxy-s6-designskin-g-raft/,http://www.happytel.com/galaxy-s6-designskin-g-raft-case/,Product,459
/galaxy-s6-edge-designskin-g-raft/,http://www.happytel.com/galaxy-s6-edge-designskin-g-raft/,http://www.happytel.com/galaxy-s6-edge-designskin-g-raft-case/,Product,457
/iphone-6-6s-designskin-g-raft/,http://www.happytel.com/iphone-6-6s-designskin-g-raft/,http://www.happytel.com/iphone-6-6s-designskin-g-raft-case/,Product,447
/iphone-6-6s-oscar-marine-jagged-case/,http://www.happytel.com/iphone-6-6s-oscar-marine-jagged-case/,http://www.happytel.com/iphone-6-6s-oscar-marine-case/,Product,467
/iphone-6-6s-oscar-marine-patch-case/,http://www.happytel.com/iphone-6-6s-oscar-marine-patch-case/,http://www.happytel.com/iphone-6-6s-oscar-candy-case/,Product,469
/iphone-6-case-otterbox-commuter-wallet/,http://www.happytel.com/iphone-6-case-otterbox-commuter-wallet/,http://www.happytel.com/iphone-6-case-otterbox-commuter-wallet-case/,Product,286
/iphone-6-16-series/,http://www.happytel.com/iphone-6-16-series/,http://www.happytel.com/iphone-6-16-series-case/,Product,290
/iphone-6-plus-walnutt/,http://www.happytel.com/iphone-6-plus-walnutt/,http://www.happytel.com/iphone-6-plus-walnutt-case/,Product,295
/iphone-6-walnutt/,http://www.happytel.com/iphone-6-walnutt/,http://www.happytel.com/iphone-6-walnutt-case/,Product,297
/iphone-6-drops/,http://www.happytel.com/iphone-6-drops/,http://www.happytel.com/iphone-6-drops-case/,Product,300
/iphone-6-lifeproof-fre/,http://www.happytel.com/iphone-6-lifeproof-fre/,http://www.happytel.com/iphone-6-lifeproof-fre-case/,Product,309
/iphone-6-plus-shimmer/,http://www.happytel.com/iphone-6-plus-shimmer/,http://www.happytel.com/iphone-6-plus-shimmer-case/,Product,284
/iphone-6-shimmer/,http://www.happytel.com/iphone-6-shimmer/,http://www.happytel.com/iphone-6-shimmer-case/,Product,283
/iphone-6-plus-buckle-diary/,http://www.happytel.com/iphone-6-plus-buckle-diary/,http://www.happytel.com/iphone-6-plus-buckle-diary-case/,Product,281
/iphone-6-buckle-diary/,http://www.happytel.com/iphone-6-buckle-diary/,http://www.happytel.com/iphone-6-buckle-diary-case/,Product,280
/iphone-6-62-ultra-thin-case/,http://www.happytel.com/iphone-6-62-ultra-thin-case/,http://www.happytel.com/iphone-6-6s-ultra-thin-case/,Product,477
/iphone-6-sensation/,http://www.happytel.com/iphone-6-sensation/,http://www.happytel.com/iphone-6-sensation-case/,Product,270
/iphone-6-plus-sensation/,http://www.happytel.com/iphone-6-plus-sensation/,http://www.happytel.com/iphone-6-plus-sensation-case/,Product,269
/iphone-6-plus-6s-oscar-ice-cream-shark-case/,http://www.happytel.com/iphone-6-plus-6s-oscar-ice-cream-shark-case/,http://www.happytel.com/iphone-6-6s-oscar-ice-cream-shark-case/,Product,475
/iphone-6-oscar-marble/,http://www.happytel.com/iphone-6-oscar-marble/,http://www.happytel.com/iphone-6-6s-oscar-marble/,Product,460
/copy-of-iphone-6-6s-oscar-marble/,http://www.happytel.com/copy-of-iphone-6-6s-oscar-marble/,http://www.happytel.com/iphone-6-plus-6s-plus-oscar-marble/,Product,498
/samsung-s6-plus-6s-plus-oscar-marble/,http://www.happytel.com/samsung-s6-plus-6s-plus-oscar-marble/,http://www.happytel.com/samsung-galaxy-s6-oscar-marble/,Product,499
/iphone-6-otterbox-defender-case/,http://www.happytel.com/iphone-6-otterbox-defender-case/,http://www.happytel.com/iphone-5-otterbox-defender-case/,Product,223
/copy-of-iphone-6-6s-amante-denim-case/,http://www.happytel.com/copy-of-iphone-6-6s-amante-denim-case/,http://www.happytel.com/iphone-5-5s-amante-denim-case/,Product,516
/copy-of-iphone-6-6s-ocean-jelly-case/,http://www.happytel.com/copy-of-iphone-6-6s-ocean-jelly-case/,http://www.happytel.com/iphone-6-plus-6s-plus-ocean-jelly-case/,Product,524
/iphone-6-6s-landscape-case/,http://www.happytel.com/iphone-6-6s-landscape-case/,http://www.happytel.com/iphone-6-6s-oscar-landscape-case/,Product,525
/copy-of-iphone-6-6s-luxo-denim-case/,http://www.happytel.com/copy-of-iphone-6-6s-luxo-denim-case/,http://www.happytel.com/iphone-6-plus-6s-plus-luxo-denim-case/,Product,531
/copy-of-iphone-6-6s-oscar-fruit-case/,http://www.happytel.com/copy-of-iphone-6-6s-oscar-fruit-case/,http://www.happytel.com/iphone-6-plus-6s-plus-oscar-fruit-case/,Product,538
/copy-of-iphone-6-6s-vintage-leather-case/,http://www.happytel.com/copy-of-iphone-6-6s-vintage-leather-case/,http://www.happytel.com/iphone-6-plus-6s-plus-vintage-leather-case/,Product,546
/iphone-6-6s-verus-damda-case/,http://www.happytel.com/iphone-6-6s-verus-damda-case/,http://www.happytel.com/iphone-6-6s-verus-damda-slide-case/,Product,548
/iphone-5-5s-bumper-8/,http://www.happytel.com/iphone-5-5s-bumper-8/,http://www.happytel.com/iphone-5-5s-bumper-8-case/,Product,433
/universal-case-candy-diary-large-size/,http://www.happytel.com/universal-case-candy-diary-large-size/,http://www.happytel.com/universal-candy-diary-large/,Product,354
